Date,Open,High,Low,Close,Volume,Adj Close
2016-09-01,26.290001,26.290001,26.290001,26.290001,000,26.290001
2016-08-31,26.139999,26.139999,26.139999,26.139999,000,26.139999
2016-08-30,26.16,26.16,26.16,26.16,000,26.16
2016-08-29,26.219999,26.219999,26.219999,26.219999,000,26.219999
2016-08-26,26.16,26.16,26.16,26.16,000,26.16
2016-08-25,26.27,26.27,26.27,26.27,000,26.27
2016-08-24,26.40,26.40,26.40,26.40,000,26.40
2016-08-23,26.469999,26.469999,26.469999,26.469999,000,26.469999
2016-08-22,26.309999,26.309999,26.309999,26.309999,000,26.309999
2016-08-19,26.309999,26.309999,26.309999,26.309999,000,26.309999
2016-08-18,26.549999,26.549999,26.549999,26.549999,000,26.549999
2016-08-17,26.290001,26.290001,26.290001,26.290001,000,26.290001
2016-08-16,26.379999,26.379999,26.379999,26.379999,000,26.379999
2016-08-15,26.35,26.35,26.35,26.35,000,26.35
2016-08-12,26.27,26.27,26.27,26.27,000,26.27
2016-08-11,26.280001,26.280001,26.280001,26.280001,000,26.280001
2016-08-10,26.10,26.10,26.10,26.10,000,26.10
2016-08-09,26.01,26.01,26.01,26.01,000,26.01
2016-08-08,25.74,25.74,25.74,25.74,000,25.74
2016-08-05,25.73,25.73,25.73,25.73,000,25.73
2016-08-04,25.610001,25.610001,25.610001,25.610001,000,25.610001
2016-08-03,25.50,25.50,25.50,25.50,000,25.50
2016-08-02,25.629999,25.629999,25.629999,25.629999,000,25.629999
2016-08-01,25.700001,25.700001,25.700001,25.700001,000,25.700001
2016-07-29,25.950001,25.950001,25.950001,25.950001,000,25.950001
2016-07-28,25.690001,25.690001,25.690001,25.690001,000,25.690001
2016-07-27,25.709999,25.709999,25.709999,25.709999,000,25.709999
2016-07-26,25.52,25.52,25.52,25.52,000,25.52
2016-07-25,25.459999,25.459999,25.459999,25.459999,000,25.459999
2016-07-22,25.43,25.43,25.43,25.43,000,25.43
2016-07-21,25.440001,25.440001,25.440001,25.440001,000,25.440001
2016-07-20,25.50,25.50,25.50,25.50,000,25.50
2016-07-19,25.23,25.23,25.23,25.23,000,25.23
2016-07-18,25.450001,25.450001,25.450001,25.450001,000,25.450001
2016-07-15,25.389999,25.389999,25.389999,25.389999,000,25.389999
2016-07-14,25.540001,25.540001,25.540001,25.540001,000,25.540001
2016-07-13,25.27,25.27,25.27,25.27,000,25.27
2016-07-12,25.290001,25.290001,25.290001,25.290001,000,25.290001
2016-07-11,24.940001,24.940001,24.940001,24.940001,000,24.940001
2016-07-08,24.559999,24.559999,24.559999,24.559999,000,24.559999
2016-07-07,24.15,24.15,24.15,24.15,000,24.15
2016-07-06,24.190001,24.190001,24.190001,24.190001,000,24.190001
2016-07-05,24.33,24.33,24.33,24.33,000,24.33
2016-07-01,25.129999,25.129999,25.129999,25.129999,000,25.129999
2016-06-30,24.99,24.99,24.99,24.99,000,24.99
2016-06-29,24.51,24.51,24.51,24.51,000,24.51
2016-06-28,24.00,24.00,24.00,24.00,000,24.00
2016-06-27,23.219999,23.219999,23.219999,23.219999,000,23.219999
2016-06-24,24.049999,24.049999,24.049999,24.049999,000,24.049999
2016-06-23,26.889999,26.889999,26.889999,26.889999,000,26.889999
2016-06-22,26.129999,26.129999,26.129999,26.129999,000,26.129999
2016-06-21,26.030001,26.030001,26.030001,26.030001,000,26.030001
2016-06-20,25.84,25.84,25.84,25.84,000,25.84
2016-06-17,25.10,25.10,25.10,25.10,000,25.10
2016-06-16,24.73,24.73,24.73,24.73,000,24.73
2016-06-15,24.68,24.68,24.68,24.68,000,24.68
2016-06-14,24.48,24.48,24.48,24.48,000,24.48
2016-06-13,24.98,24.98,24.98,24.98,000,24.98
2016-06-10,25.889999,25.889999,25.889999,25.889999,000,25.407
2016-06-09,26.780001,26.780001,26.780001,26.780001,000,26.280397
2016-06-08,27.16,27.16,27.16,27.16,000,26.653307
2016-06-07,27.139999,27.139999,27.139999,27.139999,000,26.63368
2016-06-06,26.91,26.91,26.91,26.91,000,26.407971
2016-06-03,26.82,26.82,26.82,26.82,000,26.31965
2016-06-02,26.629999,26.629999,26.629999,26.629999,000,26.133194
2016-06-01,26.620001,26.620001,26.620001,26.620001,000,26.123382
2016-05-31,26.65,26.65,26.65,26.65,000,26.152822
2016-05-27,26.83,26.83,26.83,26.83,000,26.329464
2016-05-26,26.91,26.91,26.91,26.91,000,26.407971
